Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,Variable_index,Variable_name
Ping_index,2396,2397,2398,2399,2400,2401,2402,2403,2404,2405,2406,2407,2409,
Ping_date,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,
Ping_time,13:39:04,13:39:04,13:39:04,13:39:04,13:39:04,13:39:04,13:39:04,13:39:04,13:39:05,13:39:05,13:39:05,13:39:05,13:39:05,
Ping_milliseconds,331.0,425.0,516.0,610.0,703.0,794.0,887.0,981.0,076.0,170.0,261.0,354.0,537.0,
Range,7.8419814151,7.8164889664,7.8059146261,7.7925476110,7.7895525574,7.7804464661,7.8044320986,7.8059170527,7.8222795981,7.8402427643,7.8684768018,7.8939417098,7.9686013242,
Depth,7.6863243319,7.6762258634,7.7190133613,7.7148154555,7.7457863949,7.7368355850,7.7891470315,7.7882018732,7.8041164186,7.8152785972,7.8304614443,7.8366371254,7.8568267981,
198.301,-44.236520,-51.705986,-54.148844,-55.353979,-56.183249,-64.244432,-56.296672,-58.756721,-56.103380,-56.950934,-55.926979,-61.133653,-47.218019,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
198.545,-44.247971,-52.486854,-55.381992,-55.337460,-56.604046,-67.238525,-56.698853,-58.780461,-56.844131,-56.901087,-55.903020,-61.483710,-48.603507,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
198.789,-44.607076,-53.509270,-57.169441,-55.573719,-57.547988,-71.521535,-57.232698,-59.285361,-57.911983,-57.412237,-56.505096,-61.923456,-50.857164,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
199.033,-45.362808,-54.332453,-59.660884,-56.275463,-59.049123,-73.688897,-57.799937,-60.180733,-59.427759,-58.512371,-57.771796,-62.455913,-54.489024,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
199.277,-46.577920,-54.202458,-62.841173,-57.656629,-60.874424,-69.743199,-58.321816,-61.167709,-61.611604,-60.306575,-59.703379,-63.070547,-60.741440,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
199.521,-48.349200,-52.913527,-65.111239,-60.050620,-61.756175,-66.296652,-58.788298,-61.545479,-64.925823,-63.023062,-61.767572,-63.750686,-63.565931,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
199.766,-50.841956,-51.146792,-63.626987,-64.167326,-60.262051,-64.195013,-59.285328,-60.726740,-70.651546,-67.115586,-61.959580,-64.489188,-57.070527,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
200.010,-54.378510,-49.497025,-60.973004,-70.799469,-57.739847,-63.110936,-59.973275,-59.159009,-79.984831,-72.765553,-59.804149,-65.308560,-53.558140,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
200.254,-59.758456,-48.181568,-59.025465,-67.798086,-55.543114,-62.882481,-61.050897,-57.607667,-70.786985,-72.874714,-57.450057,-66.270833,-51.846825,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
200.498,-70.483608,-47.238483,-57.875528,-62.534426,-53.949607,-63.496888,-62.752851,-56.441642,-65.907956,-68.940926,-55.740006,-67.453907,-51.320469,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
